id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
168,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,20:10,01:15,05h 05m,INR 635,34 Seats available,3.9,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
169,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,21:20,01:15,03h 55m,INR 621,34 Seats available,3.9,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
170,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,21:35,02:15,04h 40m,INR 616,32 Seats available,3.9,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
171,HRTC - 927,Ordinary 3+2 Non AC Seater,23:00,04:15,05h 15m,INR 328,37 Seats available,3.9,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
172,Chandigarh Transport Undertaking (CTU) - 165784,HVAC Seater (2+3),13:30,19:35,06h 05m,INR 435.25,46 Seats available,"3.9
34",https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
173,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:55,00:45,03h 50m,569,15 Seats available,3.4,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
174,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:05,01:15,04h 10m,INR 500,31 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
175,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:15,01:45,04h 30m,540,26 Seats available,"5.0
7",https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
176,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30,01:40,04h 10m,500,15 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
177,HRTC - 1104,Ordinary 3+2 Non AC Seater,14:55,00:20,09h 25m,INR 513,37 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
178,HRTC - 1107,Ordinary 3+2 Non AC Seater,15:00,23:20,08h 20m,INR 507,36 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
179,HRTC - 1109,Ordinary 3+2 Non AC Seater,15:44,00:20,08h 36m,INR 538,37 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
180,HRTC - 1105,Ordinary 3+2 Non AC Seater,15:45,01:10,09h 25m,INR 505,37 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
181,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,16:30,00:05,07h 35m,INR 918,34 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
182,HRTC - 1101,Ordinary 3+2 Non AC Seater,17:00,01:05,08h 05m,INR 499,37 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
183,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:00,00:40,07h 40m,INR 563,27 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
184,HRTC - 622,Ordinary 3+2 Non AC Seater,17:20,02:30,09h 10m,INR 551,37 Seats available,3.9,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
185,HRTC - 1103,A/C Executive (2+3),20:00,03:00,07h 00m,INR 548,42 Seats available,"4.2
10",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
186,Chandigarh Transport Undertaking (CTU) - 165826,HVAC Seater (2+3),18:40,03:40,09h 00m,INR 611.4,47 Seats available,"4.8
20",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
187,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),17:30,01:15,07h 45m,INR 449,28 Seats available,"4.6
47",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
188,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,540,21 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
189,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),18:15,01:45,07h 30m,540,26 Seats available,"4.6
15",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
190,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:20,07h 05m,550,23 Seats available,"4.8
5",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
191,HRTC - 1563,Ordinary 3+2 Non AC Seater,13:55,16:40,02h 45m,INR 187,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
192,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,14:50,18:30,03h 40m,INR 393,34 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
193,HRTC - 1560,A/C Executive (2+3),15:20,18:00,02h 40m,INR 222,44 Seats available,"4.6
7",https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
194,HRTC - 152,Ordinary 3+2 Non AC Seater,15:40,18:15,02h 35m,INR 187,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
195,HRTC - 1533,Himsuta AC Seater Volvo/Scania 2+2,17:25,19:50,02h 25m,INR 358,33 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
196,HRTC - 1525,A/C Executive (2+3),18:30,22:30,04h 00m,INR 201,44 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
197,HRTC - 1528,Ordinary 3+2 Non AC Seater,18:40,21:00,02h 20m,INR 187,37 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
198,HRTC - 1211,Ordinary 3+2 Non AC Seater,22:00,01:00,03h 00m,INR 187,34 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
199,HRTC - 1213,Ordinary 3+2 Non AC Seater,22:47,01:45,02h 58m,INR 187,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
200,Chandigarh Transport Undertaking (CTU) - 165967,HVAC Seater (2+3),16:30,19:30,03h 00m,INR 230.8,47 Seats available,"4.7
29",https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
201,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,02:30,02h 40m,759,29 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
202,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,02:30,02h 35m,569,24 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
203,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,02:40,02h 45m,569,24 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
204,HRTC - 131,Ordinary 3+2 Non AC Seater,14:42,19:10,04h 28m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
205,HRTC - 1707,Ordinary 3+2 Non AC Seater,16:28,20:30,04h 02m,INR 242,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
206,HRTC - 207,Ordinary 3+2 Non AC Seater,17:15,22:30,05h 15m,INR 242,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
207,HRTC - 103,Ordinary 3+2 Non AC Seater,17:18,20:19,03h 01m,INR 242,37 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
208,HRTC - 215,Ordinary 3+2 Non AC Seater,18:00,22:30,04h 30m,INR 242,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
209,HRTC - 104,A/C Executive (2+3),18:20,21:21,03h 01m,INR 257,44 Seats available,"1.3
10",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
210,HRTC - 228,Ordinary 3+2 Non AC Seater,18:40,22:55,04h 15m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
211,HRTC - 210,Ordinary 3+2 Non AC Seater,19:20,22:20,03h 00m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
212,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,22:26,03h 01m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
213,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,19:30,23:30,04h 00m,INR 389,34 Seats available,"5.0
7",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
214,HRTC - 2040093,Ordinary 3+2 Non AC Seater,19:40,00:15,04h 35m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
215,HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,23:00,03h 00m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
216,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:00,03h 00m,INR 389,34 Seats available,"2.8
4",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
217,HRTC - 139,Ordinary 3+2 Non AC Seater,20:05,00:15,04h 10m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
218,HRTC - 230,A/C Executive (2+3),20:20,01:00,04h 40m,INR 257,44 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
219,HRTC - 229,Ordinary 3+2 Non AC Seater,20:40,23:41,03h 01m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
220,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,00:40,03h 40m,INR 389,31 Seats available,"4.9
5",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
221,HRTC - 108,A/C Executive (2+3),21:20,00:21,03h 01m,INR 257,38 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
222,HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,01:00,03h 30m,INR 242,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
223,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,01:15,03h 45m,INR 389,33 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
224,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,21:15,04h 45m,INR 432,37 Seats available,"4.0
13",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
225,FlixBus,Volvo A/C Seater (2+2),20:00,00:25,04h 25m,INR 95.92,28 Seats available,4,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
226,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,INR 399,41 Seats available,"4.6
35",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
227,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,INR 400,41 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
228,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:20,02h 50m,INR 229,32 Seats available,4.8,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
