id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
235,UPSRTC - MDD0035,Ordinary Non AC Seater 2+3,08:30,12:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
236,UPSRTC - MDD0066,Janrath AC Seater 2+2,09:14,13:15,04h 01m,INR 382,35 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
237,UPSRTC - PNG0082,Ordinary Non AC Seater 2+3,10:00,14:10,04h 10m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
238,UPSRTC - MDD0005,Janrath AC Seater 2+2,10:15,14:15,04h 00m,INR 382,34 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
239,UPSRTC - MDD0041,Ordinary Non AC Seater 2+3,11:00,15:00,04h 00m,INR 294,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
240,UPSRTC - MDD0011,Janrath AC Seater 2+2,11:15,15:15,04h 00m,INR 382,34 Seats available,"2.9
8",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
241,UPSRTC - MDD0017,Janrath AC Seater 2+2,12:15,16:15,04h 00m,INR 382,35 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
242,UPSRTC - MDD0023,Janrath AC Seater 2+2,13:15,17:15,04h 00m,INR 382,34 Seats available,"3.3
9",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
243,UPSRTC - MDD0056,Rajdhani Non AC Seater 2+3,13:30,17:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
244,UPSRTC - HPR0051,Janrath AC Seater 2+3,14:15,18:15,04h 00m,INR 333,48 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
245,UPSRTC - MDD0060,Rajdhani Non AC Seater 2+3,14:30,18:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
246,UPSRTC - MDD0003,Janrath AC Seater 2+2,15:15,19:15,04h 00m,INR 382,36 Seats available,"3.1
18",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
247,UPSRTC - MDD0033,Ordinary Non AC Seater 2+3,15:30,19:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
248,FlixBus,AC Seater (2+2),17:15,20:50,03h 35m,INR 369.6,9 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
249,FlixBus,AC Seater (2+2),17:55,20:15,02h 20m,INR 381.04,29 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
250,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,21:15,03h 00m,890,15 Seats available,"4.4
48",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
251,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,INR 649,25 Seats available,"3.7
17",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
252,Rinku Travels,A/C Seater / Sleeper (2+1),21:45,02:00,04h 15m,INR 500,33 Seats available,3.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
253,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:15,23:30,05h 15m,INR 900,22 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
254,Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),18:30,23:50,05h 20m,INR 900,30 Seats available,4.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
255,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:00,22:40,03h 40m,INR 1000,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
256,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,900,30 Seats available,4.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
257,Dev Darbar Travel Agency,A/C Sleeper (1+2),20:00,23:55,03h 55m,899,37 Seats available,0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
258,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:01,22:41,03h 40m,INR 1000,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
259,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),22:00,02:00,04h 00m,629,17 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
260,Dhariwal Travels,A/C Sleeper (2+1),19:10,23:40,04h 30m,INR 1300,36 Seats available,3.1,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
261,Pitambra Travels,A/C Sleeper (2+1),17:30,22:00,04h 30m,540,17 Seats available,2.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
262,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:30,00:30,05h 00m,INR 900,21 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
263,UPSRTC - STD0374,Ordinary Non AC Seater 2+3,08:30,17:11,08h 41m,INR 563,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
264,UPSRTC - SJP0287,Ordinary Non AC Seater 2+3,13:00,20:20,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
265,UPSRTC - HDD0476,Ordinary Non AC Seater 2+3,13:30,22:40,09h 10m,INR 580,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
266,UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,22:00,07h 35m,INR 536,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
267,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,02:41,10h 35m,INR 580,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
268,UPSRTC - SJP0284,Ordinary Non AC Seater 2+3,16:20,23:40,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
269,UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,05:56,12h 52m,INR 580,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
270,UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,01:10,07h 40m,INR 762,37 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
271,UPSRTC - SJP0290,Ordinary Non AC Seater 2+3,18:00,01:20,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
272,UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:01,01:58,07h 57m,INR 564,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
273,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,05:15,07h 00m,759,27 Seats available,"4.8
81",https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
274,UPSRTC - SJP0203,Ordinary Non AC Seater 2+3,08:02,15:22,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
275,UPSRTC - SJP0209,Ordinary Non AC Seater 2+3,08:32,15:52,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
276,UPSRTC - SJP0212,Ordinary Non AC Seater 2+3,09:02,16:22,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
277,UPSRTC - SJP0214,Ordinary Non AC Seater 2+3,09:32,16:52,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
278,UPSRTC - SJP0217,Ordinary Non AC Seater 2+3,10:02,17:22,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
279,UPSRTC - SJP0225,Ordinary Non AC Seater 2+3,10:32,17:52,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
280,UPSRTC - SJP0236,Ordinary Non AC Seater 2+3,11:02,18:22,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
281,UPSRTC - SJP0099,Ordinary Non AC Seater 2+3,11:30,19:50,08h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
282,UPSRTC - SJP0246,Ordinary Non AC Seater 2+3,11:32,18:52,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
283,UPSRTC - STD0586,Janrath AC Seater 2+2,12:00,20:30,08h 30m,INR 762,36 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
284,UPSRTC - SJP0100,Ordinary Non AC Seater 2+3,12:01,20:25,08h 24m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
285,UPSRTC - SJP0253,Ordinary Non AC Seater 2+3,12:02,19:22,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
286,UPSRTC - SJP0256,Ordinary Non AC Seater 2+3,13:00,20:20,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
287,UPSRTC - SJP0263,Ordinary Non AC Seater 2+3,15:00,22:20,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
288,UPSRTC - SJP0271,Ordinary Non AC Seater 2+3,16:01,23:21,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
289,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,05:55,07h 10m,807,34 Seats available,"4.6
83",https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
290,UPSRTC - RPN0072,Janrath AC Seater 2+2,08:01,14:01,06h 00m,INR 670,36 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
291,UPSRTC - GKD0054,Ordinary Non AC Seater 2+3,08:21,15:40,07h 19m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
292,UPSRTC - RPN0005,Pink Express AC Seater 2+2,08:30,14:30,06h 00m,INR 670,41 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
293,UPSRTC - GKD0055,Ordinary Non AC Seater 2+3,08:41,16:00,07h 19m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
294,UPSRTC - RPN0007,Pink Express AC Seater 2+2,09:00,15:00,06h 00m,INR 670,41 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
295,UPSRTC - GKD0056,Ordinary Non AC Seater 2+3,09:01,16:20,07h 19m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
296,UPSRTC - RPN0074,Janrath AC Seater 2+2,09:01,15:01,06h 00m,INR 670,36 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
297,UPSRTC - GKD0057,Ordinary Non AC Seater 2+3,09:21,16:40,07h 19m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
298,UPSRTC - RPN0009,Janrath AC Seater 2+2,09:30,15:30,06h 00m,INR 670,36 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
299,UPSRTC - DOR0103,Rajdhani Non AC Seater 2+3,09:30,15:20,05h 50m,INR 425,51 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
300,UPSRTC - GKD0138,Shatabdi AC Seater 2+2,09:32,15:30,05h 58m,INR 670,37 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
301,UPSRTC - GKD0058,Ordinary Non AC Seater 2+3,09:41,17:00,07h 19m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
302,UPSRTC - GKD0142,Janrath AC Seater 2+2,10:00,16:00,06h 00m,INR 670,36 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
303,UPSRTC - GKD0059,Ordinary Non AC Seater 2+3,10:01,17:20,07h 19m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
304,UPSRTC - GKD0060,Ordinary Non AC Seater 2+3,10:21,17:40,07h 19m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
305,RSRTC - 177797,A/C Seater / Sleeper (2+1),13:30,20:00,06h 30m,INR 736,36 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
306,FlixBus,Bharat Benz A/C Sleeper (2+1),20:30,02:40,06h 10m,INR 588.72,12 Seats available,"4.1
21",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
307,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,03:44,06h 14m,INR 649,25 Seats available,"4.1
64",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
308,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:00,22:00,06h 00m,INR 699,16 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
309,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),18:00,00:40,06h 40m,INR 699,20 Seats available,4.1,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
310,UPSRTC - GRH0039,Ordinary Non AC Seater 2+3,08:30,17:00,08h 30m,INR 407,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
311,UPSRTC - GRH0167,Ordinary Non AC Seater 2+3,08:35,15:15,06h 40m,INR 412,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
312,UPSRTC - FZG0001,Ordinary Non AC Seater 2+3,10:50,19:00,08h 10m,INR 400,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
313,UPSRTC - MHB0267,Ordinary Non AC Seater 2+3,11:23,18:39,07h 16m,INR 400,51 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
314,UPSRTC - VKS0001,Janrath AC Seater 2+2,13:30,21:00,07h 30m,INR 574,36 Seats available,"2.1
9",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
315,UPSRTC - AZN0012,Ordinary Non AC Seater 2+3,14:30,23:45,09h 15m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
316,UPSRTC - FZG0007,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
317,UPSRTC - BND0029,Ordinary Non AC Seater 2+3,18:30,01:40,07h 10m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
318,UPSRTC - LDR0133,Ordinary Non AC Seater 2+3,19:00,02:08,07h 08m,INR 409,52 Seats available, ,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
319,UPSRTC - LDR0136,Ordinary Non AC Seater 2+3,20:00,03:10,07h 10m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
320,UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,05:01,07h 00m,INR 589,36 Seats available,"2.7
17",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
321,UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,05:00,06h 15m,INR 402,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
322,UPSRTC - BLY0096,Janrath AC Seater 2+2,23:03,06:01,06h 58m,INR 589,36 Seats available,"3.1
36",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
323,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,02:45,06h 45m,INR 749,25 Seats available,"4.2
112",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
324,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,INR 499,28 Seats available,"3.4
36",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
