id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
147,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,569,21 Seats available,"4.4
98",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
148,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,INR 499,15 Seats available,"4.0
37",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
149,A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,06:05,06h 07m,494,29 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
150,HRTC - 712,Ordinary 3+2 Non AC Seater,18:30,05:05,10h 35m,INR 588,37 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
151,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:10,08h 10m,INR 983,20 Seats available,"2.5
4",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
152,HRTC - 737,Ordinary 3+2 Non AC Seater,20:10,05:00,08h 50m,INR 560,37 Seats available,"2.3
4",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
153,HRTC - 803,Ordinary 3+2 Non AC Seater,20:30,06:00,09h 30m,INR 564,37 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
154,HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,21:00,04:20,07h 20m,INR 965,27 Seats available,"3.8
20",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
155,HRTC - 701,Ordinary 3+2 Non AC Seater,21:30,05:30,08h 00m,INR 575,27 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
156,HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,INR 965,34 Seats available,"3.8
35",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
157,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:30,05h 30m,1044,4 Seats available,"4.6
235",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
158,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,03:10,06h 10m,664,23 Seats available,"4.7
129",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
159,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:30,03:50,06h 20m,741,7 Seats available,"4.6
125",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
160,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,00:30,06h 30m,522,21 Seats available,"4.8
73",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
161,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30,03:15,05h 45m,854,15 Seats available,"4.4
133",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh
162,HRTC - 104,A/C Executive (2+3),19:31,04:30,08h 59m,INR 529,43 Seats available,"3.0
12",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
163,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,21:10,05:00,07h 50m,INR 741,34 Seats available,"4.3
34",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
164,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:00,07h 30m,INR 741,34 Seats available,"3.9
31",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
165,HRTC - 108,A/C Executive (2+3),22:31,06:52,08h 21m,INR 529,43 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
166,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:15,07h 15m,INR 741,11 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
167,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:00,07h 00m,INR 741,29 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
168,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,23:50,07:00,07h 10m,INR 741,19 Seats available,3.8,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
169,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,495,6 Seats available,"4.8
141",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
170,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,04:40,06h 50m,569,8 Seats available,"4.7
105",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
171,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,569,6 Seats available,"4.4
254",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
172,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:40,06:40,07h 00m,690,9 Seats available,"4.6
84",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
173,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,585,22 Seats available,"4.3
78",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
174,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,03:00,08h 20m,INR 575,36 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
175,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,05:00,09h 30m,INR 1005,34 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
176,HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,INR 595,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
177,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,INR 965,29 Seats available,"4.7
51",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
178,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,712,1 Seat available,"4.7
436",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
179,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:40,06:10,06h 30m,477,6 Seats available,"4.6
503",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
180,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,06:30,06h 45m,617,4 Seats available,"4.5
377",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
181,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,438,19 Seats available,"3.6
208",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
182,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:35,07:10,08h 35m,481,24 Seats available,"3.3
73",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
183,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,07:25,07h 26m,475,11 Seats available,"3.1
43",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
184,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,08:00,08h 15m,529,28 Seats available,"3.6
101",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
185,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,08:00,08h 15m,630,33 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
186,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,07:30,08h 00m,850,41 Seats available,"3.0
7",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
187,Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:30,05h 32m,509,10 Seats available,"4.1
33",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
188,HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,22:40,03h 00m,INR 223,37 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
189,HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:30,03h 30m,INR 459,27 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
190,HRTC - 750,A/C Executive (2+3),20:30,00:25,03h 55m,INR 270,44 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
191,HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,23:20,02h 50m,INR 218,36 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
192,HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,01:05,03h 50m,INR 464,32 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
193,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,21:25,00:10,02h 45m,INR 393,27 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
194,HRTC - 1123,Ordinary 3+2 Non AC Seater,23:00,04:15,05h 15m,INR 232,37 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
195,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,650,21 Seats available,4.5,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
196,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,INR 488,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
197,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,INR 860,34 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
198,HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,06:40,09h 00m,INR 507,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
199,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,INR 820,34 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
200,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,438,19 Seats available,"3.8
52",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
201,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,712,1 Seat available,"4.8
66",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
202,Metahills holidays,Scania A/C Semi Sleeper (2+2),23:21,07:50,08h 29m,1169,26 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
203,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:40,04:50,05h 10m,470,14 Seats available,"4.8
109",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
204,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,06:50,07h 10m,1443,41 Seats available,4,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
205,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:45,06h 00m,617,4 Seats available,"4.7
37",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
206,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,529,28 Seats available,"2.5
22",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
207,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,630,31 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
208,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,INR 1500,5 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
209,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,850,41 Seats available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
210,HRTC - 530,Ordinary 3+2 Non AC Seater,18:20,02:50,08h 30m,INR 469,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
211,HRTC - 554,Ordinary 3+2 Non AC Seater,20:00,07:00,11h 00m,INR 496,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
212,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,04:25,07h 50m,INR 913,32 Seats available,"4.6
20",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
213,HRTC - 563,Ordinary 3+2 Non AC Seater,20:50,05:45,08h 55m,INR 464,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
214,HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,06:30,08h 40m,INR 883,30 Seats available,"4.2
16",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
215,HRTC - 583,Ordinary 3+2 Non AC Seater,22:02,06:15,08h 13m,INR 469,37 Seats available,"4.6
7",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
216,HRTC - 77,Himsuta AC Seater Volvo/Scania 2+2,22:15,06:30,08h 15m,INR 913,32 Seats available,"4.3
40",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
217,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,09:00,10h 15m,INR 452,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
218,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,07:00,08h 00m,759,34 Seats available,"4.6
116",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
219,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,06:00,08h 00m,664,43 Seats available,"4.4
54",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
220,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,08:15,08h 20m,540,36 Seats available,"3.6
34",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
221,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,05:30,08h 10m,513,11 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
222,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05:00,08h 00m,664,19 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
223,HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,02:42,07h 28m,INR 488,20 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
224,HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,03:40,07h 55m,INR 532,27 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
225,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,05:15,09h 00m,INR 488,37 Seats available,"4.1
13",https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
226,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,05:10,08h 35m,INR 982,32 Seats available,"3.9
19",https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
227,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,04:25,07h 05m,INR 916,34 Seats available,"2.7
12",https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
228,HRTC - 77,Himsuta AC Seater Volvo/Scania 2+2,22:15,07:15,09h 00m,INR 982,32 Seats available,"4.5
44",https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
229,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04:45,07h 00m,600,20 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Delhi to Ghumarwin
